"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X5__0","X6__0","X7__0","X8__0","X9__0","X0__1","X1__1","X2__1","X3__1","X4__1","X5__1","X6__1","X7__1","X8__1","X9__1","X0__2","X1__2","X2__2","X3__2","X4__2","X5__2","X6__2","X7__2","X8__2","X9__2","X0__3","X1__3","X2__3","X3__3","X4__3","X5__3","X6__3","X7__3","X8__3","X9__3","X0__4","X1__4","X2__4","X3__4","X4__4","X5__4","X6__4","X7__4","X8__4","X9__4"
"133","0.0","0.0","3.0","3.0","2.0","1.0","1.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","2.0","3.0","2.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","2.0","3.0","1.0","0.0","0.0","2.0","3.0","2.0","3.0","0.0","0.0","0.0","2.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","0.0","2.0","0.0"
"134","3.0","3.0","0.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","3.0","2.0","0.0","2.0","3.0","1.0","1.0","2.0","2.0","3.0","3.0","2.0","3.0","3.0","1.0","2.0","0.0","2.0","2.0","3.0","3.0","2.0","3.0","1.0","0.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","1.0","3.0","2.0","3.0","0.0","2.0","2.0"
"135","2.0","2.0","1.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","1.0","3.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","3.0","2.0","0.0","0.0","0.0","3.0","2.0","0.0","1.0","0.0","2.0","2.0","3.0","0.0","3.0","2.0","2.0"
"136","1.0","3.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","2.0","2.0","1.0","3.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","2.0","3.0","1.0","1.0","3.0","0.0","3.0","3.0","3.0","2.0","3.0","0.0","1.0","1.0","3.0","1.0"
"137","0.0","0.0","2.0","3.0","0.0","1.0","2.0","1.0","3.0","1.0","0.0","0.0","3.0","3.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","3.0","3.0","1.0","3.0","2.0","3.0","1.0","3.0","0.0","0.0","3.0","3.0","0.0","3.0","2.0","3.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0","1.0","2.0","0.0","0.0","2.0"
"138","0.0","3.0","1.0","1.0","1.0","3.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0","3.0","2.0","3.0","2.0","0.0","1.0","1.0","0.0","3.0","2.0","2.0","2.0","3.0","0.0","0.0","1.0","0.0","1.0","1.0","2.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","2.0","3.0","2.0","3.0","0.0","1.0"
"139","3.0","0.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","1.0","3.0","3.0","3.0","0.0","1.0","0.0","2.0","0.0","2.0","0.0","3.0","0.0","3.0","2.0","0.0","0.0","2.0","1.0","2.0","1.0","3.0","0.0","2.0","0.0","3.0","0.0","3.0","2.0","0.0","1.0","3.0","0.0","2.0","3.0","2.0","0.0","1.0","2.0","2.0","1.0"
"140","0.0","0.0","1.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0","0.0","3.0","1.0","3.0","2.0","2.0","0.0","0.0","3.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","2.0","3.0","3.0","3.0","0.0","3.0","0.0","2.0","2.0","1.0","0.0","3.0","3.0","2.0","1.0","3.0","3.0","2.0","2.0","3.0","1.0","1.0","0.0"
"141","3.0","3.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","3.0","0.0","3.0","2.0","2.0","3.0","3.0","0.0","3.0","1.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","3.0","0.0","3.0","0.0","2.0","2.0","2.0","2.0","3.0","1.0","2.0","2.0","0.0","3.0","2.0","2.0"
"142","3.0","3.0","0.0","2.0","1.0","2.0","0.0","0.0","3.0","1.0","3.0","2.0","0.0","3.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","2.0","0.0","2.0","0.0","3.0","1.0","1.0","2.0","3.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","1.0","3.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","1.0","1.0"
"143","0.0","2.0","3.0","3.0","1.0","3.0","3.0","0.0","3.0","2.0","0.0","0.0","3.0","3.0","2.0","3.0","3.0","3.0","1.0","1.0","0.0","0.0","3.0","3.0","2.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","3.0","3.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","2.0","0.0","3.0","0.0","1.0","0.0"
"144","0.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","1.0","1.0","3.0","1.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","1.0","3.0","0.0","3.0","0.0","2.0","3.0","0.0","0.0","1.0","1.0","0.0","2.0","3.0","2.0","1.0","3.0","0.0","0.0","1.0","1.0","1.0","3.0","3.0","0.0","1.0","1.0"
"145","3.0","1.0","1.0","1.0","2.0","3.0","1.0","0.0","2.0","1.0","3.0","3.0","1.0","3.0","3.0","1.0","1.0","1.0","0.0","1.0","1.0","0.0","3.0","0.0","3.0","3.0","1.0","0.0","2.0","1.0","0.0","0.0","0.0","3.0","3.0","0.0","1.0","2.0","2.0","3.0","3.0","0.0","2.0","0.0","1.0","3.0","2.0","2.0","1.0","3.0"
"146","3.0","0.0","0.0","1.0","3.0","1.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","0.0","1.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","3.0","0.0","3.0","2.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0"
"147","3.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","3.0","3.0","3.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","2.0","3.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","3.0","1.0","3.0","1.0","3.0","0.0","0.0","2.0","2.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"148","0.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","0.0","1.0","1.0","3.0","1.0","2.0","2.0","3.0","2.0","2.0","3.0","0.0","2.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","0.0","0.0","1.0","3.0","3.0","2.0","2.0","3.0","2.0","2.0","2.0"
"149","3.0","2.0","1.0","1.0","2.0","0.0","1.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","1.0","3.0","3.0","1.0","3.0","1.0","3.0","2.0","0.0","0.0","3.0","2.0","2.0","3.0","2.0","3.0","0.0","2.0","0.0","0.0","1.0","0.0","3.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0"
"150","0.0","3.0","2.0","3.0","3.0","3.0","0.0","2.0","3.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","1.0","0.0","3.0","0.0","3.0","3.0","1.0","3.0","2.0","1.0","0.0","3.0","2.0","3.0","3.0","0.0","3.0","3.0","3.0","1.0","2.0","0.0","2.0","2.0","3.0","3.0","3.0","3.0","0.0","1.0","3.0","2.0"
"151","3.0","2.0","0.0","1.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","3.0","3.0","3.0","0.0","1.0","1.0","2.0","0.0","1.0","3.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","3.0","0.0","0.0","1.0","3.0","1.0","0.0","0.0","2.0","2.0"
"152","3.0","0.0","2.0","0.0","0.0","1.0","2.0","3.0","2.0","1.0","1.0","0.0","3.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","3.0","1.0","0.0","2.0","2.0","1.0","3.0","2.0","2.0","1.0","3.0","0.0","2.0","1.0","3.0","0.0","3.0","3.0","1.0","1.0","3.0","0.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0","1.0"
"153","2.0","0.0","3.0","3.0","3.0","1.0","2.0","1.0","3.0","1.0","1.0","0.0","0.0","3.0","3.0","3.0","0.0","0.0","0.0","2.0","0.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","0.0","2.0","3.0","3.0","1.0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","3.0","3.0","1.0","0.0","1.0","3.0","0.0","2.0"
"154","0.0","0.0","3.0","1.0","2.0","0.0","3.0","2.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0","3.0","0.0"
"155","3.0","0.0","1.0","0.0","2.0","2.0","2.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","1.0","2.0","0.0","0.0","1.0","3.0","0.0","1.0","3.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","1.0","2.0","3.0","2.0","2.0","0.0","0.0","3.0","2.0","1.0","3.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0"
"156","0.0","2.0","3.0","3.0","1.0","3.0","1.0","0.0","1.0","3.0","0.0","2.0","3.0","3.0","3.0","3.0","3.0","0.0","1.0","3.0","1.0","2.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","0.0","1.0","2.0","3.0","3.0","3.0","3.0","2.0","0.0","3.0","1.0","2.0","1.0","3.0","3.0","1.0","3.0","0.0","3.0","2.0","1.0"
"157","3.0","3.0","2.0","3.0","2.0","0.0","3.0","2.0","2.0","1.0","3.0","3.0","1.0","2.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","3.0","0.0","3.0","2.0","0.0","1.0","2.0","2.0","3.0","3.0","2.0","0.0","1.0","2.0","1.0","0.0","2.0","1.0","0.0","3.0","3.0","2.0","2.0","0.0","2.0","2.0","2.0","2.0"
"158","2.0","0.0","3.0","3.0","2.0","1.0","1.0","3.0","2.0","1.0","0.0","0.0","3.0","3.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","3.0","3.0","3.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","3.0","3.0","1.0","1.0","2.0","0.0","1.0","1.0","0.0","0.0","3.0","3.0","2.0","1.0","2.0","2.0","3.0","2.0"
"159","1.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","3.0","3.0","0.0","3.0","3.0","0.0","3.0","3.0","0.0","2.0","0.0","0.0","0.0","2.0","3.0","0.0","1.0","3.0","0.0","0.0","0.0","1.0","3.0","2.0","3.0","3.0","1.0","3.0","2.0","0.0","0.0","1.0"
"160","2.0","2.0","2.0","1.0","3.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0","0.0","3.0","0.0","1.0","1.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0","2.0","3.0","0.0","2.0","3.0","3.0","2.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","0.0","3.0","2.0","1.0"
"161","0.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","0.0","0.0","3.0","1.0","2.0","2.0","3.0","0.0","2.0","1.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","3.0","2.0","0.0","1.0","1.0","1.0","3.0","0.0","3.0","0.0","0.0","0.0","0.0","1.0","1.0"
"162","1.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","3.0","0.0","2.0","2.0","1.0","2.0","3.0","0.0","3.0","1.0","3.0","1.0","2.0","2.0","3.0","1.0","0.0","3.0","3.0","0.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","3.0","2.0","3.0","0.0","2.0","1.0","1.0","0.0","1.0"
"163","1.0","3.0","2.0","3.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","3.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0","3.0","1.0","0.0","3.0","0.0","1.0","3.0","2.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0"
"164","3.0","0.0","1.0","3.0","3.0","0.0","2.0","1.0","2.0","3.0","3.0","0.0","2.0","1.0","3.0","3.0","2.0","0.0","2.0","1.0","3.0","0.0","1.0","3.0","0.0","2.0","1.0","1.0","2.0","1.0","3.0","0.0","0.0","2.0","3.0","2.0","1.0","2.0","2.0","1.0","3.0","0.0","2.0","3.0","3.0","0.0","3.0","3.0","0.0","1.0"
"165","0.0","0.0","3.0","1.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","3.0","0.0","2.0","0.0","2.0","1.0","0.0","0.0","3.0","3.0","2.0","2.0","3.0","1.0","0.0","1.0","0.0","0.0","3.0","3.0","1.0","3.0","1.0","1.0","3.0","2.0","0.0","0.0","3.0","3.0","3.0","1.0","3.0","3.0","3.0","2.0"
"166","1.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0","3.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","1.0","3.0","3.0","1.0","2.0","2.0","3.0","3.0","0.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","2.0"
"167","0.0","0.0","3.0","3.0","3.0","0.0","2.0","2.0","2.0","0.0","2.0","0.0","3.0","1.0","2.0","3.0","0.0","1.0","1.0","1.0","0.0","0.0","3.0","0.0","3.0","1.0","2.0","1.0","3.0","1.0","0.0","0.0","3.0","3.0","2.0","2.0","0.0","2.0","3.0","1.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","3.0"
"168","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","0.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","0.0","0.0","2.0","0.0","2.0","3.0","3.0","2.0","2.0","1.0","0.0","0.0","2.0","1.0"
"169","1.0","2.0","3.0","3.0","1.0","3.0","2.0","3.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","1.0","3.0","2.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","3.0","0.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","3.0","0.0","3.0","3.0"
"170","0.0","0.0","3.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0","0.0","3.0","1.0","2.0","3.0","0.0","0.0","1.0","1.0","1.0","2.0","1.0","3.0","1.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","3.0","2.0","2.0","1.0"
"171","0.0","0.0","3.0","3.0","1.0","2.0","3.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","3.0","3.0","3.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","3.0","0.0","0.0","2.0","0.0","1.0","0.0","3.0","1.0","0.0","3.0","2.0","0.0","1.0","1.0","1.0"
"172","3.0","0.0","3.0","2.0","0.0","2.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","0.0","3.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","0.0","3.0","0.0","1.0","0.0","0.0","2.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","1.0","2.0","2.0"
"173","3.0","0.0","3.0","2.0","0.0","2.0","3.0","0.0","2.0","1.0","3.0","0.0","1.0","1.0","3.0","2.0","1.0","1.0","1.0","1.0","3.0","0.0","3.0","1.0","1.0","2.0","0.0","3.0","2.0","1.0","3.0","0.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0","1.0","3.0","0.0","3.0","0.0","2.0","3.0","1.0","1.0","2.0","1.0"
"174","0.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","3.0","3.0","0.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0","3.0","1.0","1.0","3.0","3.0","2.0","0.0","1.0","1.0","2.0","0.0","0.0","3.0","0.0","0.0","3.0","2.0","1.0","1.0","1.0","3.0","0.0","0.0","0.0","3.0","2.0","0.0","1.0","1.0","1.0","0.0"
"175","0.0","2.0","3.0","3.0","3.0","3.0","1.0","1.0","2.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","2.0","1.0","0.0","0.0","3.0","0.0","2.0","3.0","3.0","3.0","0.0","0.0","1.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","2.0","2.0","1.0","0.0","3.0","3.0","2.0","3.0","2.0","2.0","2.0","1.0"
"176","0.0","0.0","1.0","1.0","2.0","0.0","3.0","0.0","3.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","3.0","0.0","1.0","3.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","3.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","3.0","3.0","0.0","2.0","1.0","0.0"
"177","3.0","0.0","3.0","0.0","2.0","0.0","1.0","1.0","2.0","1.0","3.0","2.0","1.0","3.0","2.0","1.0","0.0","1.0","2.0","3.0","3.0","0.0","0.0","3.0","3.0","1.0","0.0","0.0","2.0","1.0","3.0","0.0","1.0","1.0","1.0","1.0","3.0","1.0","2.0","1.0","3.0","0.0","1.0","3.0","2.0","3.0","1.0","0.0","2.0","1.0"
"178","0.0","1.0","3.0","3.0","0.0","2.0","0.0","1.0","1.0","0.0","0.0","0.0","3.0","3.0","1.0","3.0","3.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","3.0","0.0","0.0","1.0","0.0","3.0","1.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","1.0","0.0"
"179","3.0","1.0","3.0","3.0","0.0","0.0","2.0","1.0","2.0","1.0","3.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","2.0","1.0","3.0","0.0","3.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","3.0","3.0","1.0","3.0","3.0","1.0","3.0","0.0","2.0","1.0","3.0","0.0","1.0","2.0","0.0","3.0","1.0","2.0","2.0","1.0"
"180","3.0","0.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","0.0","3.0","1.0","0.0","3.0","3.0","3.0","1.0","2.0","1.0","0.0","0.0","1.0","3.0","3.0","3.0","3.0","3.0","0.0","0.0","3.0","2.0","2.0","3.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","0.0","2.0","3.0","3.0","3.0","0.0","3.0","1.0","0.0","0.0"
"181","2.0","3.0","1.0","3.0","2.0","2.0","3.0","1.0","3.0","2.0","1.0","2.0","3.0","3.0","2.0","2.0","1.0","0.0","1.0","1.0","3.0","0.0","3.0","1.0","2.0","2.0","3.0","2.0","1.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0","0.0","1.0","3.0","3.0","2.0","2.0","3.0","1.0","1.0"
"182","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","0.0","0.0","0.0","2.0","2.0","3.0","3.0","3.0","1.0","3.0","2.0","1.0","0.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","3.0","2.0","0.0","3.0","1.0","0.0","3.0","3.0","3.0","2.0","2.0","3.0","0.0","3.0","2.0"
"183","3.0","3.0","3.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","1.0","2.0","2.0","3.0","3.0","2.0","0.0","2.0","1.0","1.0","2.0","1.0","2.0","3.0","3.0","0.0","0.0","0.0","2.0","3.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","2.0","2.0","1.0","0.0","1.0","2.0"
"184","1.0","2.0","1.0","3.0","3.0","3.0","1.0","1.0","0.0","1.0","3.0","2.0","3.0","3.0","0.0","3.0","2.0","3.0","1.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","0.0","2.0","3.0","1.0","3.0","2.0","3.0","3.0","3.0","0.0","3.0","1.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","1.0"
"185","0.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0","1.0","3.0","1.0","3.0","0.0","0.0","1.0","0.0","0.0","2.0","0.0","3.0","0.0","1.0","0.0","3.0","3.0","1.0","0.0","3.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","3.0","0.0","2.0","3.0","0.0","1.0","0.0","0.0","1.0","1.0"
"186","0.0","0.0","1.0","2.0","0.0","2.0","3.0","0.0","3.0","2.0","0.0","0.0","1.0","1.0","1.0","3.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","3.0","3.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","3.0","1.0","0.0"
"187","3.0","2.0","3.0","0.0","3.0","1.0","0.0","0.0","1.0","1.0","3.0","1.0","1.0","3.0","2.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","0.0","1.0","0.0","0.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0","3.0","0.0","0.0","0.0","1.0","3.0","0.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0"
"188","3.0","0.0","3.0","3.0","3.0","0.0","0.0","3.0","2.0","3.0","0.0","0.0","0.0","3.0","0.0","2.0","2.0","3.0","0.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","3.0","3.0","2.0","3.0","1.0","0.0","0.0","3.0","3.0","0.0","3.0","3.0","2.0","3.0","1.0","0.0","0.0","0.0"
"189","0.0","1.0","3.0","2.0","3.0","0.0","1.0","0.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0","2.0","1.0","0.0","2.0","3.0","0.0","0.0","3.0","0.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","2.0","3.0","0.0","0.0","0.0","3.0","1.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0"
"190","0.0","0.0","1.0","0.0","1.0","1.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","3.0","2.0","3.0","0.0","3.0","2.0","2.0","0.0","0.0","2.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","2.0","3.0","1.0","3.0","0.0","0.0","1.0","1.0","3.0","2.0","3.0","2.0","1.0","0.0"
"191","3.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","3.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","3.0","3.0","0.0","0.0","2.0","2.0","1.0","2.0","0.0","2.0","3.0","0.0","3.0","0.0","2.0","2.0"
"192","1.0","2.0","2.0","1.0","2.0","2.0","3.0","0.0","3.0","0.0","3.0","2.0","1.0","0.0","0.0","2.0","0.0","1.0","2.0","0.0","0.0","1.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0","3.0","3.0","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","3.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0"
"193","3.0","3.0","2.0","2.0","3.0","0.0","3.0","2.0","2.0","2.0","3.0","3.0","1.0","1.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","1.0","3.0","1.0","0.0","0.0","2.0","3.0","2.0","2.0","3.0","0.0","2.0","3.0","0.0","1.0","2.0","2.0","2.0","2.0","3.0","3.0","1.0","3.0","2.0","1.0","1.0","1.0","2.0","2.0"
"194","0.0","0.0","3.0","3.0","3.0","1.0","2.0","0.0","0.0","3.0","0.0","0.0","3.0","3.0","2.0","2.0","1.0","2.0","0.0","2.0","0.0","0.0","3.0","3.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","3.0","2.0","3.0","0.0","2.0","3.0","3.0","1.0","3.0","0.0","0.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","0.0"
"195","0.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0","0.0","2.0","1.0","3.0","2.0","1.0","1.0","1.0","3.0","0.0","2.0","0.0","2.0","3.0","2.0","2.0","1.0","3.0","0.0","2.0","3.0","1.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","3.0","2.0","2.0","3.0","1.0","2.0","3.0"
"196","3.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0","3.0","3.0","0.0","2.0","0.0","3.0","2.0","2.0","0.0","0.0","3.0","2.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0","3.0","2.0","2.0","0.0","3.0","1.0","2.0","1.0","0.0","1.0","3.0","3.0"
"197","0.0","0.0","1.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","3.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0","1.0","3.0","3.0","0.0","3.0","2.0","1.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","0.0","3.0","1.0"
"198","1.0","2.0","1.0","3.0","3.0","3.0","2.0","2.0","0.0","2.0","0.0","1.0","3.0","3.0","3.0","3.0","1.0","3.0","2.0","0.0","2.0","2.0","3.0","3.0","3.0","3.0","0.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","3.0","0.0","2.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","2.0","2.0"
"199","0.0","0.0","1.0","1.0","2.0","3.0","0.0","0.0","2.0","0.0","0.0","0.0","1.0","1.0","2.0","0.0","2.0","3.0","2.0","1.0","0.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0","0.0","3.0","2.0","2.0","1.0","3.0","0.0","0.0","1.0","1.0","3.0","0.0","3.0","3.0","1.0","3.0"
