"subject_id","X0__0","X1__0","X2__0","X3__0","X4__0","X5__0","X6__0","X7__0","X8__0","X9__0","X0__1","X1__1","X2__1","X3__1","X4__1","X5__1","X6__1","X7__1","X8__1","X9__1","X0__2","X1__2","X2__2","X3__2","X4__2","X5__2","X6__2","X7__2","X8__2","X9__2","X0__3","X1__3","X2__3","X3__3","X4__3","X5__3","X6__3","X7__3","X8__3","X9__3","X0__4","X1__4","X2__4","X3__4","X4__4","X5__4","X6__4","X7__4","X8__4","X9__4"
"133","1.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0","3.0","3.0","0.0","0.0","2.0","0.0","1.0","1.0","3.0","2.0","3.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","0.0","1.0","3.0","2.0","0.0","2.0","2.0","1.0","1.0","3.0","1.0"
"134","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","3.0","1.0","2.0","0.0","3.0","2.0","3.0","0.0","0.0","1.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","3.0","2.0","3.0","1.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0"
"135","3.0","1.0","3.0","3.0","2.0","2.0","1.0","3.0","3.0","2.0","3.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","2.0","1.0","1.0","3.0","2.0","1.0","2.0","2.0","3.0","1.0","0.0","3.0","0.0","0.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","3.0","3.0","2.0","3.0","1.0","3.0","0.0","2.0"
"136","0.0","0.0","3.0","3.0","0.0","2.0","2.0","0.0","0.0","3.0","0.0","0.0","3.0","3.0","2.0","3.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","3.0","2.0","0.0","3.0","2.0","2.0","0.0","0.0","3.0","3.0","3.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","3.0","3.0","2.0","1.0","0.0","3.0","2.0","0.0"
"137","2.0","3.0","3.0","3.0","2.0","3.0","0.0","0.0","0.0","0.0","3.0","2.0","3.0","3.0","2.0","2.0","1.0","1.0","0.0","0.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","1.0","3.0","2.0","1.0","3.0","2.0","2.0","2.0","3.0","3.0","0.0","2.0"
"138","0.0","0.0","3.0","3.0","3.0","2.0","2.0","2.0","1.0","3.0","0.0","0.0","2.0","3.0","2.0","3.0","1.0","3.0","3.0","3.0","0.0","0.0","3.0","3.0","2.0","0.0","0.0","1.0","1.0","3.0","3.0","0.0","3.0","0.0","1.0","1.0","0.0","1.0","3.0","3.0","0.0","0.0","3.0","3.0","3.0","3.0","0.0","1.0","1.0","3.0"
"139","1.0","1.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","0.0","1.0","0.0","3.0","3.0","2.0","3.0","0.0","3.0","1.0","1.0","1.0","1.0","3.0","3.0","3.0","2.0","3.0","0.0","1.0","0.0","3.0","0.0","3.0","2.0","2.0","2.0","0.0","2.0","2.0","2.0","2.0","1.0","0.0","3.0","2.0","2.0","2.0","0.0","0.0","0.0"
"140","0.0","1.0","2.0","3.0","2.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","3.0","0.0","2.0","2.0","0.0","0.0","0.0","1.0","1.0","3.0","1.0","3.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","3.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","3.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0"
"141","0.0","1.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","3.0","2.0","1.0","2.0","2.0","3.0","0.0","3.0","1.0","0.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","3.0","1.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0","3.0","2.0","2.0","0.0","0.0","3.0","0.0"
"142","3.0","0.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","2.0","1.0","0.0","3.0","2.0","3.0","2.0","0.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","0.0","0.0","3.0","1.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0"
"143","3.0","0.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","2.0","2.0","3.0","3.0","2.0","3.0","3.0","1.0","0.0","3.0","0.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","1.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","3.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","0.0"
"144","0.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0","0.0","0.0","3.0","3.0","2.0","3.0","0.0","3.0","3.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","2.0","2.0","0.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","0.0","0.0","3.0","1.0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","2.0","3.0","2.0"
"145","1.0","3.0","3.0","3.0","2.0","1.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","0.0","2.0","2.0","3.0","0.0","0.0","1.0","2.0","3.0","0.0","2.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","1.0","0.0","3.0","0.0","0.0","0.0","2.0","1.0","3.0","2.0","0.0","0.0","1.0","1.0"
"146","1.0","0.0","3.0","3.0","3.0","3.0","0.0","0.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","1.0","0.0","2.0","3.0","3.0","3.0","3.0","2.0","0.0","1.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","0.0","3.0","3.0","3.0","0.0","1.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","2.0"
"147","3.0","1.0","1.0","3.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","0.0","1.0","3.0","2.0","2.0","1.0","1.0","1.0","3.0","2.0","3.0","3.0","0.0","2.0","2.0","3.0","1.0","2.0","1.0"
"148","0.0","0.0","2.0","3.0","2.0","0.0","0.0","1.0","0.0","2.0","3.0","2.0","3.0","3.0","0.0","2.0","2.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","3.0","3.0","3.0","2.0","1.0","0.0","1.0","1.0","0.0","1.0","3.0","3.0","2.0","1.0","1.0","0.0","1.0","1.0"
"149","0.0","0.0","2.0","1.0","0.0","2.0","1.0","1.0","3.0","0.0","0.0","0.0","1.0","1.0","2.0","1.0","0.0","3.0","2.0","3.0","0.0","0.0","1.0","3.0","1.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","1.0","2.0","3.0","3.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","2.0","3.0","0.0","2.0","2.0","0.0"
"150","0.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","3.0","3.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","3.0","3.0","3.0","3.0","0.0","0.0","1.0","1.0","3.0","3.0","3.0","3.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","1.0","0.0","2.0"
"151","1.0","3.0","3.0","3.0","3.0","1.0","0.0","3.0","3.0","1.0","2.0","0.0","3.0","3.0","3.0","3.0","0.0","1.0","0.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","3.0","1.0","3.0","2.0","0.0","2.0","3.0","3.0","3.0","1.0","1.0","0.0","2.0","2.0","2.0","1.0","3.0","3.0","3.0","3.0","0.0","2.0","2.0","3.0"
"152","1.0","3.0","2.0","2.0","2.0","2.0","1.0","1.0","0.0","1.0","0.0","3.0","3.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","3.0","1.0","2.0","0.0","2.0","1.0","1.0","2.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","2.0","3.0","1.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0"
"153","2.0","1.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","1.0","1.0","3.0","1.0","3.0","3.0","3.0","3.0","0.0","3.0","2.0","1.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","3.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","0.0","1.0","1.0","2.0","3.0","3.0","3.0","0.0","2.0","2.0","0.0","2.0"
"154","0.0","0.0","3.0","3.0","3.0","0.0","1.0","3.0","3.0","1.0","0.0","0.0","3.0","2.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","3.0","3.0","0.0","2.0","0.0","2.0","3.0","2.0","2.0","0.0","3.0","3.0","3.0","2.0","3.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0","3.0","0.0"
"155","3.0","2.0","2.0","1.0","0.0","2.0","0.0","0.0","2.0","3.0","2.0","2.0","2.0","3.0","2.0","3.0","0.0","0.0","2.0","2.0","3.0","1.0","3.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0","0.0","2.0","3.0","1.0","2.0","3.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0","3.0","1.0","1.0"
"156","0.0","1.0","1.0","2.0","2.0","2.0","1.0","1.0","3.0","0.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","1.0","2.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","2.0","2.0","3.0","2.0","1.0","0.0","2.0","2.0","1.0","0.0","3.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0"
"157","0.0","0.0","3.0","3.0","3.0","2.0","1.0","0.0","1.0","3.0","0.0","0.0","1.0","3.0","2.0","2.0","3.0","0.0","0.0","3.0","0.0","0.0","3.0","3.0","0.0","2.0","1.0","3.0","0.0","3.0","0.0","1.0","3.0","1.0","1.0","2.0","2.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","2.0","1.0","0.0","3.0"
"158","2.0","2.0","2.0","0.0","2.0","2.0","1.0","0.0","0.0","2.0","3.0","3.0","0.0","3.0","2.0","2.0","0.0","0.0","0.0","2.0","3.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","3.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","1.0"
"159","0.0","1.0","0.0","3.0","3.0","3.0","0.0","1.0","3.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","2.0","0.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","0.0","2.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","1.0","1.0","3.0","0.0","2.0","1.0","3.0","3.0","0.0","3.0","1.0","2.0","0.0","0.0"
"160","0.0","0.0","3.0","3.0","1.0","2.0","0.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","2.0","0.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0","3.0","1.0","0.0","2.0","3.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","3.0","3.0","3.0","3.0","0.0","0.0","3.0","0.0","1.0","0.0","1.0","3.0","2.0","0.0"
"161","0.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","1.0","3.0","2.0","0.0","1.0","3.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","3.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","2.0","1.0","3.0","3.0","1.0","1.0","1.0","0.0"
"162","0.0","0.0","1.0","1.0","1.0","3.0","0.0","2.0","3.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0","3.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","0.0","3.0","3.0","0.0","2.0","1.0","0.0","0.0","1.0","1.0","3.0","0.0","1.0","0.0","2.0","1.0"
"163","3.0","1.0","3.0","2.0","3.0","0.0","1.0","2.0","0.0","3.0","2.0","0.0","3.0","3.0","3.0","3.0","0.0","3.0","3.0","0.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","3.0","3.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","0.0","3.0","1.0","3.0"
"164","0.0","0.0","3.0","1.0","2.0","0.0","3.0","1.0","1.0","2.0","3.0","2.0","3.0","1.0","0.0","3.0","2.0","2.0","0.0","1.0","0.0","0.0","3.0","3.0","2.0","3.0","0.0","2.0","2.0","3.0","0.0","0.0","3.0","0.0","1.0","1.0","1.0","2.0","3.0","1.0","0.0","0.0","3.0","3.0","0.0","2.0","0.0","2.0","3.0","1.0"
"165","0.0","2.0","3.0","3.0","2.0","2.0","0.0","3.0","1.0","1.0","3.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","2.0","0.0","3.0","1.0","3.0","3.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","0.0","3.0","2.0","2.0","1.0","3.0","0.0","2.0"
"166","1.0","1.0","1.0","3.0","2.0","2.0","1.0","0.0","0.0","3.0","1.0","3.0","3.0","3.0","0.0","2.0","0.0","1.0","1.0","1.0","3.0","1.0","3.0","2.0","2.0","2.0","3.0","0.0","3.0","2.0","1.0","0.0","3.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","2.0","3.0","3.0","2.0","2.0","0.0","0.0","2.0","0.0"
"167","0.0","0.0","2.0","3.0","3.0","1.0","1.0","3.0","3.0","3.0","0.0","0.0","1.0","3.0","2.0","2.0","1.0","3.0","1.0","0.0","0.0","0.0","3.0","3.0","2.0","2.0","3.0","3.0","0.0","1.0","0.0","0.0","0.0","3.0","2.0","1.0","3.0","1.0","3.0","2.0","0.0","2.0","3.0","3.0","0.0","0.0","0.0","3.0","1.0","3.0"
"168","0.0","0.0","3.0","3.0","2.0","0.0","0.0","3.0","3.0","2.0","1.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","2.0","3.0","0.0","0.0","0.0","3.0","1.0","2.0","1.0","3.0","2.0","3.0","0.0","0.0","3.0","3.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","3.0","3.0","2.0","1.0","3.0","2.0","2.0","3.0"
"169","0.0","0.0","3.0","3.0","0.0","0.0","3.0","1.0","1.0","0.0","0.0","0.0","3.0","0.0","1.0","3.0","2.0","2.0","2.0","2.0","0.0","0.0","3.0","3.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","3.0","3.0","3.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","3.0","3.0","2.0","3.0","0.0","0.0","0.0","1.0"
"170","1.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","1.0","1.0","1.0","3.0","2.0","2.0","0.0","2.0","2.0","2.0","1.0","3.0","3.0","0.0","3.0","3.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","3.0","3.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0"
"171","0.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","0.0","2.0","0.0","3.0","3.0","3.0","3.0","3.0","3.0","2.0","3.0","1.0","3.0","0.0","3.0","3.0","0.0","3.0","3.0","2.0","1.0","2.0","3.0","0.0","3.0","3.0","3.0","1.0","0.0","0.0","2.0","0.0","0.0","3.0","0.0","1.0","3.0","3.0","0.0","3.0","1.0","1.0"
"172","0.0","0.0","3.0","2.0","2.0","1.0","1.0","0.0","3.0","0.0","3.0","3.0","0.0","1.0","3.0","3.0","2.0","2.0","3.0","2.0","0.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","2.0","0.0","0.0","3.0","2.0","3.0","0.0","2.0","0.0","3.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","2.0","0.0","2.0"
"173","1.0","0.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","0.0","0.0","2.0","3.0","1.0","0.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","2.0"
"174","3.0","2.0","3.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","3.0","3.0","3.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","3.0","2.0","1.0","0.0","0.0","3.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","1.0","3.0"
"175","1.0","1.0","3.0","3.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","3.0","3.0","2.0","2.0","2.0","3.0","0.0","0.0","1.0","0.0","3.0","3.0","2.0","3.0","2.0","1.0","3.0","1.0","2.0","2.0","3.0","3.0","2.0","2.0","2.0","1.0","0.0","0.0","2.0","1.0","3.0","3.0","2.0","0.0","0.0","1.0","3.0","0.0"
"176","0.0","0.0","1.0","1.0","0.0","1.0","0.0","2.0","3.0","2.0","0.0","3.0","1.0","1.0","0.0","3.0","2.0","2.0","2.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","2.0","1.0","0.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","0.0","2.0"
"177","0.0","0.0","3.0","3.0","2.0","0.0","3.0","2.0","0.0","3.0","0.0","0.0","1.0","3.0","2.0","0.0","0.0","0.0","2.0","3.0","3.0","0.0","3.0","1.0","2.0","2.0","3.0","0.0","2.0","2.0","0.0","0.0","2.0","3.0","3.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","2.0","2.0","0.0","0.0","2.0"
"178","0.0","0.0","3.0","1.0","0.0","2.0","1.0","2.0","0.0","3.0","0.0","2.0","1.0","0.0","3.0","2.0","3.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","3.0","0.0","0.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0"
"179","0.0","0.0","1.0","1.0","0.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","3.0","1.0","1.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","3.0","3.0","1.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","3.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","3.0"
"180","2.0","0.0","1.0","3.0","0.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","3.0","3.0","3.0","0.0","1.0","1.0","0.0","0.0","3.0","3.0","3.0","2.0","3.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","1.0","2.0","0.0","1.0","2.0","3.0","0.0","0.0","3.0","3.0","1.0","0.0","3.0","2.0","2.0","3.0"
"181","0.0","0.0","3.0","3.0","3.0","2.0","0.0","3.0","0.0","2.0","0.0","0.0","0.0","3.0","2.0","0.0","3.0","1.0","0.0","2.0","0.0","0.0","3.0","2.0","0.0","0.0","1.0","2.0","3.0","2.0","0.0","0.0","3.0","3.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","3.0","3.0","0.0","1.0","0.0","0.0","1.0","0.0"
"182","2.0","2.0","3.0","3.0","3.0","3.0","2.0","0.0","1.0","1.0","3.0","2.0","1.0","3.0","3.0","3.0","1.0","3.0","1.0","0.0","3.0","2.0","3.0","3.0","3.0","3.0","1.0","2.0","1.0","1.0","0.0","1.0","3.0","3.0","3.0","3.0","3.0","3.0","1.0","2.0","2.0","3.0","3.0","3.0","3.0","3.0","1.0","2.0","0.0","1.0"
"183","0.0","2.0","0.0","2.0","0.0","2.0","0.0","2.0","3.0","1.0","3.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0","3.0","1.0","1.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","3.0","2.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","3.0","3.0"
"184","0.0","0.0","1.0","1.0","3.0","1.0","2.0","1.0","3.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","3.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0","1.0","1.0","3.0","2.0","1.0","0.0","3.0","2.0"
"185","3.0","1.0","3.0","3.0","3.0","3.0","0.0","3.0","3.0","0.0","2.0","1.0","3.0","3.0","2.0","3.0","0.0","0.0","1.0","1.0","0.0","2.0","3.0","3.0","3.0","3.0","1.0","1.0","0.0","2.0","3.0","1.0","3.0","3.0","1.0","3.0","0.0","1.0","2.0","2.0","1.0","3.0","3.0","3.0","0.0","3.0","1.0","1.0","1.0","0.0"
"186","2.0","1.0","3.0","2.0","2.0","2.0","1.0","1.0","1.0","3.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","0.0","3.0","2.0","2.0","2.0","3.0","1.0","0.0","1.0","3.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","3.0"
"187","0.0","1.0","2.0","1.0","1.0","2.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0","3.0","2.0","2.0","3.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0","3.0","2.0","2.0","1.0","1.0","1.0","2.0","3.0","3.0","0.0","1.0","2.0","2.0","1.0","1.0","3.0","1.0"
"188","0.0","0.0","3.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","3.0","3.0","3.0","1.0","3.0","1.0","1.0","2.0","2.0","3.0","2.0","3.0","3.0","3.0","0.0","0.0","1.0","1.0","0.0","0.0","3.0","3.0","3.0","3.0","3.0","1.0","1.0","2.0","3.0","2.0","3.0","3.0","3.0","3.0","3.0","3.0","0.0","2.0","1.0"
"189","2.0","1.0","0.0","3.0","2.0","0.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","1.0","1.0","3.0","2.0","1.0","3.0","3.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0","3.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","3.0","1.0","1.0","3.0","3.0"
"190","0.0","3.0","3.0","3.0","1.0","3.0","3.0","2.0","1.0","0.0","2.0","2.0","3.0","3.0","2.0","2.0","1.0","0.0","3.0","0.0","3.0","0.0","3.0","3.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","2.0","3.0","1.0","3.0","3.0","3.0","2.0","2.0","3.0","0.0","2.0","2.0"
"191","3.0","2.0","3.0","2.0","3.0","3.0","2.0","2.0","3.0","2.0","3.0","0.0","3.0","3.0","1.0","3.0","1.0","1.0","3.0","3.0","1.0","3.0","3.0","3.0","0.0","3.0","1.0","0.0","2.0","1.0","2.0","0.0","3.0","3.0","3.0","3.0","2.0","1.0","1.0","1.0","3.0","3.0","3.0","3.0","1.0","3.0","0.0","2.0","0.0","3.0"
"192","0.0","0.0","3.0","3.0","0.0","2.0","3.0","2.0","2.0","3.0","0.0","0.0","3.0","3.0","0.0","3.0","3.0","1.0","2.0","3.0","0.0","0.0","3.0","3.0","2.0","1.0","3.0","2.0","1.0","0.0","0.0","0.0","3.0","3.0","0.0","1.0","3.0","0.0","2.0","1.0","3.0","0.0","3.0","3.0","1.0","1.0","2.0","2.0","2.0","1.0"
"193","3.0","2.0","0.0","2.0","2.0","2.0","0.0","1.0","3.0","1.0","1.0","1.0","1.0","3.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","0.0","2.0","2.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","3.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","2.0","3.0"
"194","1.0","3.0","1.0","3.0","2.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","3.0","1.0","0.0","2.0","0.0","3.0","0.0","2.0","0.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","3.0","3.0","3.0","2.0","2.0","2.0","3.0","1.0","3.0","1.0","2.0","3.0","3.0","2.0","2.0","3.0","1.0","0.0","0.0"
"195","1.0","2.0","3.0","3.0","2.0","2.0","2.0","2.0","0.0","3.0","1.0","0.0","3.0","3.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","2.0","3.0","3.0","2.0","2.0","0.0","2.0","3.0","3.0","3.0","1.0","3.0","3.0","2.0","2.0","0.0","0.0","0.0","3.0","0.0","1.0","3.0","3.0","2.0","1.0","0.0","1.0","2.0","1.0"
"196","3.0","3.0","3.0","3.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0","1.0","3.0","3.0","2.0","2.0","3.0","0.0","0.0","2.0","0.0","3.0","3.0","3.0","2.0","2.0","0.0","3.0","0.0","2.0","3.0","1.0","1.0","3.0","2.0","2.0","0.0","2.0","2.0","0.0","3.0","1.0","3.0","3.0","2.0","2.0","3.0","0.0","0.0","0.0"
"197","0.0","0.0","1.0","1.0","3.0","0.0","3.0","1.0","1.0","2.0","3.0","0.0","3.0","3.0","3.0","3.0","3.0","2.0","0.0","0.0","3.0","0.0","3.0","3.0","0.0","3.0","0.0","1.0","3.0","1.0","3.0","2.0","3.0","3.0","3.0","3.0","2.0","1.0","0.0","2.0","3.0","1.0","3.0","1.0","2.0","3.0","0.0","3.0","3.0","2.0"
"198","2.0","3.0","0.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","3.0","1.0","0.0","3.0","3.0","2.0","1.0","1.0","1.0","3.0","3.0","0.0","2.0","2.0","2.0","2.0","1.0","3.0","2.0","2.0","3.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","3.0","2.0","1.0","1.0","1.0","1.0","2.0","1.0","1.0","3.0","3.0"
"199","0.0","1.0","1.0","3.0","0.0","2.0","2.0","1.0","1.0","2.0","0.0","2.0","3.0","3.0","0.0","2.0","2.0","2.0","0.0","1.0","3.0","0.0","3.0","3.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","3.0","3.0","2.0","2.0","3.0","1.0","2.0","1.0","3.0","0.0","3.0","3.0","3.0","3.0","0.0","2.0","3.0","0.0"
