"subject_id","X0__0","X1__0","X2__0","X0__1","X1__1","X2__1","X0__2","X1__2","X2__2","X0__3","X1__3","X2__3","X0__4","X1__4","X2__4","X0__5","X1__5","X2__5"
"363","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0","1.0","0.0"
"364","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0"
"365","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"366","2.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"367","2.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0"
"368","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"369","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"370","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","2.0","0.0","1.0","1.0"
"371","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"372","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"373","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0"
"374","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0"
"375","2.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0"
"376","0.0","2.0","1.0","1.0","2.0","1.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","2.0"
"377","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","0.0"
"378","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"379","1.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","0.0"
"380","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","1.0"
"381","2.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0"
"382","1.0","2.0","1.0","2.0","0.0","2.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0"
"383","2.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","0.0","2.0","1.0"
"384","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"385","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"386","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0"
"387","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","0.0"
"388","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0"
"389","1.0","1.0","0.0","2.0","0.0","0.0","1.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"390","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0"
"391","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","2.0"
"392","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"393","1.0","2.0","2.0","2.0","0.0","1.0","2.0","2.0","1.0","0.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"394","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"395","0.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0"
"396","0.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","1.0","1.0"
"397","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0"
"398","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0"
"399","0.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0"
"400","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"401","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"402","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"403","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"404","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0"
"405","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0"
"406","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0"
"407","2.0","1.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"408","1.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0"
"409","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","1.0","2.0"
"410","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0"
"411","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0"
"412","2.0","0.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0"
"413","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","2.0","1.0"
"414","2.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0"
"415","0.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0","2.0"
"416","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"417","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0"
"418","1.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"419","2.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0","1.0"
"420","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0"
"421","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0"
"422","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"423","0.0","2.0","2.0","1.0","0.0","1.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0"
"424","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0"
"425","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0"
"426","0.0","2.0","0.0","1.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","1.0","2.0"
"427","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0"
"428","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","0.0","2.0","2.0","2.0","0.0"
"429","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0"
"430","2.0","0.0","2.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0"
"431","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0"
"432","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0"
"433","1.0","1.0","1.0","2.0","1.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0"
"434","2.0","2.0","1.0","0.0","2.0","2.0","2.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0"
"435","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","0.0","2.0","1.0","2.0"
"436","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0"
"437","1.0","0.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0","1.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0"
"438","1.0","2.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","2.0"
"439","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0"
"440","2.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","1.0","2.0","2.0","1.0"
"441","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","2.0"
"442","2.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","1.0","2.0","2.0"
"443","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","2.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0"
"444","2.0","0.0","2.0","1.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","2.0","0.0"
"445","1.0","2.0","0.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0"
"446","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"447","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","1.0","2.0","0.0","2.0","2.0"
"448","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0"
"449","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0"
"450","1.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0"
"451","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0"
"452","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0"
"453","2.0","1.0","0.0","0.0","2.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","1.0","2.0","2.0","2.0","2.0","1.0"
"454","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","2.0","2.0","0.0","2.0","2.0","2.0","2.0"
"455","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","2.0","2.0","1.0","0.0","2.0","2.0","0.0"
"456","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0"
"457","2.0","1.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","2.0"
"458","1.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0"
"459","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0"
"460","1.0","1.0","2.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","0.0"
"461","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","2.0"
"462","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"463","2.0","0.0","2.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","0.0"
"464","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0"
"465","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","1.0","0.0","0.0","2.0","2.0","0.0"
"466","0.0","2.0","0.0","1.0","1.0","2.0","1.0","0.0","2.0","1.0","0.0","0.0","2.0","2.0","0.0","1.0","1.0","1.0"
"467","1.0","1.0","2.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0"
"468","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0"
"469","0.0","2.0","0.0","1.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","1.0"
"470","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","0.0"
"471","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0"
"472","0.0","2.0","1.0","1.0","1.0","0.0","2.0","1.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","2.0"
"473","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0"
"474","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0","2.0"
"475","2.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","0.0","2.0","2.0"
"476","2.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0"
"477","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0"
"478","0.0","1.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0"
"479","0.0","2.0","0.0","1.0","2.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","1.0","2.0","1.0","2.0","1.0"
"480","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"481","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0"
"482","0.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","0.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0"
"483","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0"
"484","2.0","1.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","2.0","1.0","1.0"
"485","1.0","1.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0","1.0","2.0","0.0","2.0","2.0","1.0","1.0"
"486","1.0","2.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0"
"487","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","2.0"
"488","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"489","1.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","1.0","2.0","0.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0"
"490","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"491","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","2.0","2.0","2.0","0.0","2.0","1.0","2.0"
"492","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","1.0","2.0","0.0","1.0","1.0","0.0"
"493","1.0","2.0","1.0","2.0","0.0","1.0","2.0","1.0","0.0","0.0","0.0","2.0","1.0","0.0","2.0","1.0","0.0","1.0"
"494","1.0","0.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","1.0","1.0","1.0","2.0","1.0"
"495","1.0","1.0","1.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0"
"496","2.0","2.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0"
"497","0.0","1.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","1.0"
"498","0.0","1.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0"
"499","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0"
"500","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","1.0","2.0","0.0"
"501","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0"
"502","2.0","2.0","1.0","0.0","0.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0"
"503","0.0","0.0","2.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0"
"504","2.0","2.0","0.0","0.0","1.0","0.0","2.0","2.0","2.0","1.0","2.0","0.0","2.0","1.0","0.0","0.0","2.0","1.0"
"505","2.0","1.0","0.0","2.0","2.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0"
"506","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","2.0","2.0","0.0","0.0"
"507","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0"
"508","0.0","0.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"509","1.0","1.0","2.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0","2.0"
"510","2.0","0.0","1.0","2.0","2.0","1.0","2.0","2.0","1.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0","2.0"
"511","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0","2.0"
"512","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","0.0","2.0","2.0","1.0"
"513","1.0","0.0","2.0","1.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"514","2.0","0.0","2.0","2.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0"
"515","2.0","0.0","0.0","2.0","2.0","2.0","1.0","2.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","1.0"
"516","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","1.0","0.0","1.0","0.0"
"517","2.0","1.0","0.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","0.0"
"518","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","2.0"
"519","1.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0"
"520","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","0.0","2.0","0.0","0.0","0.0","2.0","1.0"
"521","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","2.0"
"522","2.0","1.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0"
"523","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","0.0","1.0","1.0","2.0","0.0","2.0","0.0"
"524","2.0","0.0","0.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0","2.0"
"525","1.0","0.0","1.0","2.0","2.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","2.0","0.0","2.0","0.0","0.0","1.0"
"526","2.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","2.0","1.0","2.0","1.0"
"527","1.0","2.0","1.0","2.0","2.0","2.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0"
"528","2.0","0.0","2.0","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","0.0","1.0","0.0","0.0"
"529","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0","2.0","1.0","2.0","1.0","0.0"
"530","0.0","2.0","0.0","0.0","1.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","2.0","1.0","0.0","2.0","2.0","2.0"
"531","1.0","2.0","1.0","2.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0"
"532","1.0","0.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"533","0.0","0.0","2.0","0.0","0.0","1.0","2.0","0.0","1.0","1.0","0.0","1.0","2.0","0.0","0.0","2.0","0.0","1.0"
"534","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","1.0","1.0","0.0","1.0"
"535","0.0","2.0","2.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0","2.0"
"536","0.0","2.0","2.0","1.0","2.0","1.0","2.0","2.0","0.0","0.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0"
"537","2.0","1.0","0.0","2.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","2.0"
"538","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","2.0","0.0","1.0","2.0","2.0","0.0","0.0","0.0","1.0"
"539","1.0","0.0","1.0","2.0","0.0","1.0","0.0","0.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0"
"540","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","2.0","1.0","1.0","0.0","2.0","0.0","0.0"
"541","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","1.0","0.0","2.0","1.0","1.0","1.0","1.0","2.0","0.0","0.0"
"542","0.0","1.0","2.0","1.0","0.0","1.0","2.0","0.0","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0","0.0","0.0"
"543","2.0","2.0","0.0","0.0","0.0","2.0","1.0","0.0","1.0","2.0","1.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0"
"544","0.0","2.0","0.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","2.0","0.0","0.0","0.0"
