"subject_id","X0__0","X1__0","X2__0","X3__0","X0__1","X1__1","X2__1","X3__1"
"773","1.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0"
"774","0.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0"
"775","0.0","0.0","2.0","2.0","1.0","2.0","2.0","0.0"
"776","1.0","0.0","2.0","0.0","1.0","0.0","2.0","2.0"
"777","2.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0"
"778","1.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0"
"779","0.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0"
"780","2.0","1.0","0.0","1.0","2.0","2.0","1.0","2.0"
"781","1.0","1.0","1.0","2.0","0.0","2.0","2.0","0.0"
"782","0.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0"
"783","1.0","1.0","1.0","2.0","2.0","1.0","1.0","1.0"
"784","2.0","0.0","1.0","1.0","1.0","2.0","2.0","0.0"
"785","0.0","2.0","2.0","0.0","1.0","2.0","0.0","2.0"
"786","0.0","1.0","2.0","2.0","2.0","0.0","0.0","0.0"
"787","2.0","1.0","0.0","1.0","0.0","2.0","2.0","2.0"
"788","0.0","1.0","2.0","1.0","0.0","2.0","0.0","1.0"
"789","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0"
"790","1.0","1.0","0.0","2.0","1.0","2.0","0.0","1.0"
"791","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0"
"792","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0"
"793","0.0","1.0","0.0","2.0","1.0","2.0","2.0","2.0"
"794","2.0","2.0","1.0","0.0","1.0","0.0","1.0","2.0"
"795","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0"
"796","2.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0"
"797","0.0","1.0","1.0","2.0","0.0","2.0","0.0","2.0"
"798","2.0","2.0","0.0","0.0","1.0","1.0","2.0","2.0"
"799","1.0","2.0","1.0","0.0","0.0","0.0","0.0","2.0"
"800","2.0","0.0","0.0","2.0","0.0","1.0","2.0","1.0"
"801","0.0","0.0","2.0","2.0","2.0","0.0","0.0","1.0"
"802","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0"
"803","1.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0"
"804","0.0","0.0","2.0","2.0","2.0","0.0","2.0","0.0"
"805","0.0","2.0","2.0","1.0","2.0","1.0","1.0","1.0"
"806","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0"
"807","1.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0"
"808","0.0","0.0","1.0","2.0","2.0","2.0","1.0","0.0"
"809","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0"
"810","0.0","2.0","2.0","0.0","2.0","1.0","0.0","0.0"
"811","1.0","2.0","2.0","0.0","1.0","1.0","0.0","2.0"
"812","0.0","0.0","2.0","1.0","2.0","0.0","0.0","1.0"
"813","0.0","1.0","2.0","1.0","2.0","1.0","0.0","0.0"
"814","2.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0"
"815","2.0","1.0","0.0","2.0","0.0","2.0","2.0","2.0"
"816","0.0","1.0","1.0","1.0","2.0","0.0","2.0","2.0"
"817","1.0","1.0","1.0","2.0","0.0","1.0","0.0","0.0"
"818","0.0","0.0","1.0","2.0","1.0","2.0","1.0","0.0"
"819","1.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"820","1.0","2.0","0.0","0.0","2.0","0.0","1.0","2.0"
"821","1.0","0.0","2.0","2.0","1.0","1.0","0.0","1.0"
"822","2.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0"
"823","1.0","0.0","1.0","2.0","2.0","0.0","1.0","0.0"
"824","0.0","2.0","0.0","0.0","1.0","0.0","0.0","2.0"
"825","0.0","2.0","2.0","2.0","2.0","0.0","0.0","2.0"
"826","1.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0"
"827","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0"
"828","1.0","0.0","0.0","2.0","0.0","2.0","0.0","0.0"
"829","1.0","0.0","1.0","2.0","1.0","1.0","2.0","0.0"
"830","1.0","0.0","0.0","2.0","2.0","0.0","2.0","0.0"
"831","2.0","1.0","2.0","2.0","0.0","1.0","2.0","0.0"
"832","2.0","2.0","0.0","2.0","0.0","1.0","2.0","1.0"
"833","0.0","1.0","2.0","1.0","1.0","0.0","0.0","0.0"
"834","1.0","0.0","0.0","1.0","0.0","1.0","2.0","0.0"
"835","2.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0"
"836","1.0","2.0","2.0","0.0","2.0","1.0","0.0","1.0"
"837","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0"
"838","2.0","2.0","1.0","0.0","1.0","2.0","1.0","2.0"
"839","2.0","0.0","2.0","2.0","0.0","2.0","1.0","0.0"
"840","1.0","0.0","1.0","2.0","1.0","1.0","2.0","0.0"
"841","1.0","1.0","1.0","0.0","0.0","1.0","2.0","0.0"
"842","0.0","2.0","2.0","0.0","1.0","0.0","0.0","2.0"
"843","0.0","2.0","2.0","0.0","1.0","0.0","2.0","1.0"
"844","1.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0"
"845","0.0","2.0","2.0","1.0","2.0","0.0","0.0","2.0"
"846","0.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0"
"847","2.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0"
"848","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0"
"849","0.0","2.0","2.0","2.0","2.0","2.0","0.0","0.0"
"850","2.0","2.0","0.0","1.0","2.0","0.0","1.0","0.0"
"851","0.0","1.0","2.0","0.0","1.0","2.0","0.0","0.0"
"852","1.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0"
"853","0.0","2.0","1.0","0.0","0.0","0.0","2.0","2.0"
"854","1.0","0.0","0.0","2.0","1.0","0.0","0.0","2.0"
"855","2.0","1.0","0.0","2.0","0.0","1.0","2.0","0.0"
"856","2.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0"
"857","2.0","0.0","0.0","2.0","1.0","2.0","2.0","2.0"
"858","2.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0"
"859","0.0","2.0","2.0","1.0","2.0","1.0","0.0","2.0"
"860","0.0","0.0","1.0","2.0","1.0","2.0","2.0","0.0"
"861","0.0","1.0","2.0","2.0","2.0","1.0","0.0","2.0"
"862","1.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0"
"863","2.0","2.0","0.0","1.0","0.0","1.0","2.0","2.0"
"864","2.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0"
"865","2.0","2.0","0.0","2.0","0.0","0.0","2.0","2.0"
"866","1.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0"
"867","0.0","2.0","2.0","1.0","2.0","1.0","0.0","1.0"
"868","0.0","1.0","2.0","2.0","1.0","0.0","1.0","1.0"
"869","1.0","2.0","1.0","2.0","1.0","1.0","2.0","0.0"
"870","2.0","0.0","0.0","2.0","2.0","2.0","2.0","0.0"
"871","0.0","1.0","2.0","1.0","2.0","2.0","0.0","1.0"
"872","0.0","1.0","2.0","1.0","2.0","0.0","0.0","1.0"
"873","2.0","2.0","0.0","0.0","0.0","0.0","2.0","0.0"
"874","1.0","0.0","0.0","0.0","1.0","2.0","0.0","2.0"
"875","2.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0"
"876","2.0","0.0","2.0","2.0","1.0","0.0","2.0","2.0"
"877","2.0","2.0","0.0","0.0","0.0","1.0","2.0","0.0"
"878","0.0","1.0","2.0","0.0","2.0","1.0","0.0","1.0"
"879","2.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0"
"880","0.0","2.0","2.0","2.0","2.0","1.0","0.0","0.0"
"881","2.0","0.0","1.0","0.0","2.0","0.0","1.0","2.0"
"882","1.0","1.0","1.0","1.0","2.0","2.0","0.0","0.0"
"883","1.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0"
"884","0.0","0.0","0.0","2.0","2.0","2.0","0.0","0.0"
"885","0.0","2.0","2.0","0.0","0.0","1.0","0.0","2.0"
"886","1.0","0.0","0.0","2.0","1.0","2.0","0.0","0.0"
"887","2.0","1.0","2.0","2.0","0.0","2.0","1.0","1.0"
"888","0.0","0.0","2.0","2.0","0.0","1.0","1.0","0.0"
"889","2.0","1.0","0.0","1.0","0.0","0.0","1.0","0.0"
"890","0.0","0.0","2.0","1.0","2.0","1.0","0.0","0.0"
"891","2.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0"
"892","1.0","0.0","1.0","2.0","0.0","2.0","1.0","0.0"
"893","0.0","1.0","2.0","1.0","2.0","1.0","0.0","2.0"
"894","2.0","2.0","1.0","0.0","1.0","0.0","2.0","2.0"
"895","0.0","2.0","2.0","2.0","2.0","2.0","0.0","2.0"
"896","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0"
"897","0.0","1.0","2.0","1.0","1.0","2.0","0.0","0.0"
"898","0.0","2.0","2.0","2.0","2.0","0.0","0.0","0.0"
"899","1.0","0.0","0.0","2.0","0.0","2.0","0.0","2.0"
"900","0.0","2.0","2.0","2.0","2.0","2.0","0.0","2.0"
"901","1.0","2.0","2.0","1.0","1.0","1.0","1.0","2.0"
"902","2.0","2.0","0.0","0.0","0.0","1.0","2.0","2.0"
"903","1.0","1.0","0.0","1.0","1.0","0.0","2.0","0.0"
"904","0.0","0.0","2.0","1.0","2.0","2.0","0.0","0.0"
"905","2.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0"
"906","1.0","2.0","2.0","0.0","2.0","0.0","1.0","2.0"
"907","0.0","1.0","1.0","1.0","0.0","2.0","0.0","2.0"
"908","1.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"909","0.0","0.0","1.0","0.0","1.0","0.0","2.0","0.0"
"910","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0"
"911","1.0","0.0","1.0","1.0","0.0","2.0","2.0","1.0"
"912","2.0","0.0","0.0","2.0","0.0","0.0","2.0","0.0"
"913","1.0","2.0","2.0","2.0","1.0","2.0","0.0","0.0"
"914","1.0","2.0","1.0","1.0","1.0","1.0","2.0","2.0"
"915","2.0","1.0","0.0","2.0","0.0","1.0","2.0","2.0"
"916","0.0","0.0","2.0","1.0","2.0","0.0","1.0","0.0"
"917","0.0","1.0","2.0","2.0","2.0","2.0","0.0","0.0"
"918","1.0","1.0","0.0","1.0","1.0","2.0","0.0","0.0"
"919","0.0","0.0","2.0","1.0","2.0","1.0","0.0","2.0"
"920","1.0","2.0","2.0","0.0","2.0","1.0","2.0","2.0"
"921","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0"
"922","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0.0"
"923","1.0","0.0","2.0","1.0","2.0","2.0","1.0","2.0"
"924","0.0","1.0","2.0","1.0","2.0","2.0","0.0","2.0"
"925","2.0","1.0","0.0","1.0","0.0","2.0","2.0","1.0"
"926","0.0","0.0","2.0","2.0","1.0","2.0","1.0","0.0"
"927","0.0","0.0","2.0","0.0","2.0","1.0","0.0","2.0"
"928","2.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0"
"929","1.0","2.0","0.0","0.0","2.0","2.0","2.0","2.0"
"930","0.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0"
"931","1.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0"
"932","1.0","2.0","1.0","2.0","1.0","0.0","0.0","2.0"
"933","0.0","1.0","2.0","0.0","0.0","2.0","0.0","0.0"
"934","1.0","1.0","2.0","2.0","2.0","2.0","2.0","1.0"
"935","1.0","1.0","1.0","2.0","1.0","2.0","2.0","2.0"
"936","1.0","2.0","0.0","1.0","0.0","1.0","1.0","2.0"
"937","1.0","1.0","1.0","2.0","0.0","0.0","1.0","1.0"
"938","0.0","1.0","2.0","2.0","2.0","2.0","0.0","1.0"
"939","0.0","2.0","0.0","0.0","1.0","1.0","1.0","2.0"
"940","2.0","1.0","0.0","1.0","0.0","1.0","2.0","0.0"
"941","1.0","1.0","1.0","2.0","2.0","0.0","0.0","0.0"
"942","0.0","1.0","1.0","0.0","0.0","1.0","2.0","1.0"
"943","1.0","0.0","2.0","2.0","0.0","2.0","0.0","0.0"
"944","0.0","0.0","1.0","2.0","1.0","2.0","0.0","0.0"
"945","1.0","2.0","1.0","0.0","0.0","2.0","2.0","1.0"
"946","0.0","2.0","2.0","0.0","2.0","0.0","0.0","2.0"
"947","0.0","1.0","2.0","2.0","2.0","1.0","0.0","0.0"
"948","0.0","2.0","2.0","2.0","2.0","2.0","2.0","2.0"
"949","1.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0"
"950","2.0","1.0","1.0","2.0","1.0","1.0","1.0","1.0"
"951","0.0","0.0","1.0","2.0","0.0","2.0","0.0","0.0"
"952","1.0","0.0","1.0","2.0","0.0","2.0","2.0","0.0"
"953","0.0","1.0","2.0","1.0","2.0","1.0","0.0","1.0"
"954","1.0","0.0","2.0","2.0","2.0","1.0","2.0","2.0"
"955","0.0","2.0","2.0","1.0","2.0","1.0","0.0","0.0"
"956","2.0","1.0","2.0","1.0","1.0","0.0","2.0","1.0"
"957","1.0","0.0","0.0","1.0","2.0","0.0","0.0","1.0"
"958","2.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0"
"959","2.0","1.0","0.0","2.0","0.0","2.0","2.0","1.0"
"960","2.0","1.0","1.0","2.0","1.0","0.0","0.0","1.0"
"961","1.0","1.0","0.0","0.0","0.0","1.0","2.0","0.0"
"962","1.0","2.0","1.0","0.0","0.0","0.0","2.0","0.0"
"963","0.0","0.0","2.0","2.0","2.0","0.0","1.0","0.0"
"964","1.0","1.0","2.0","1.0","2.0","1.0","1.0","0.0"
"965","0.0","0.0","2.0","2.0","1.0","2.0","0.0","0.0"
"966","2.0","1.0","0.0","2.0","2.0","2.0","2.0","2.0"
"967","2.0","1.0","0.0","1.0","2.0","0.0","2.0","0.0"
"968","0.0","2.0","2.0","1.0","2.0","2.0","0.0","0.0"
"969","0.0","2.0","2.0","0.0","2.0","2.0","0.0","1.0"
"970","1.0","2.0","1.0","1.0","2.0","0.0","0.0","1.0"
"971","1.0","1.0","2.0","2.0","1.0","1.0","2.0","1.0"
"972","2.0","0.0","0.0","1.0","0.0","2.0","2.0","2.0"
"973","0.0","1.0","0.0","2.0","0.0","0.0","2.0","0.0"
"974","0.0","2.0","0.0","0.0","1.0","2.0","0.0","2.0"
"975","2.0","1.0","2.0","0.0","0.0","1.0","1.0","2.0"
"976","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0"
"977","1.0","0.0","0.0","2.0","1.0","2.0","1.0","0.0"
"978","2.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0"
"979","0.0","0.0","1.0","2.0","1.0","2.0","2.0","1.0"
"980","2.0","1.0","0.0","0.0","0.0","0.0","2.0","0.0"
"981","0.0","1.0","1.0","1.0","0.0","0.0","0.0","1.0"
"982","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0"
"983","0.0","1.0","0.0","0.0","2.0","0.0","1.0","0.0"
"984","0.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0"
"985","1.0","0.0","2.0","0.0","1.0","0.0","1.0","2.0"
"986","1.0","1.0","2.0","2.0","0.0","0.0","2.0","1.0"
"987","2.0","1.0","0.0","0.0","0.0","2.0","2.0","0.0"
"988","1.0","1.0","2.0","1.0","2.0","1.0","1.0","2.0"
"989","0.0","2.0","2.0","0.0","2.0","1.0","0.0","2.0"
"990","1.0","0.0","2.0","1.0","2.0","1.0","2.0","1.0"
"991","2.0","1.0","0.0","2.0","2.0","0.0","1.0","1.0"
"992","2.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0"
"993","2.0","2.0","0.0","1.0","0.0","2.0","2.0","1.0"
"994","2.0","1.0","0.0","2.0","0.0","0.0","2.0","2.0"
"995","0.0","1.0","2.0","2.0","0.0","1.0","1.0","2.0"
"996","0.0","0.0","0.0","2.0","1.0","2.0","2.0","0.0"
"997","0.0","2.0","2.0","0.0","1.0","0.0","2.0","2.0"
"998","0.0","0.0","2.0","0.0","0.0","1.0","0.0","1.0"
"999","1.0","1.0","0.0","2.0","2.0","1.0","1.0","0.0"
